artist_id,artist_name,artist_display_name,artist_type,stage_name,num_performed_works,num_all_contributed_works,all_role_types,primary_genre,all_performance_genres,first_performance_year,last_performance_year,career_span_years,num_notable_performed_works,performed_work_influence_received,is_oceanus_folk_artist
2325,Chao Zeng,Chao Zeng,Person,,6,6,PerformerOf; ProducerOf,Americana,Americana; Blues Rock; Desert Rock; Oceanus Folk; Symphonic Metal,2013,2027,14,6,5,True
4418,Jun Fang,Jun Fang,Person,,6,7,ComposerOf; PerformerOf,Desert Rock,Desert Rock; Doom Metal; Indie Folk; Jazz Surf Rock; Synthwave,2007,2027,20,6,5,False
5368,Xia Dai,Xia Dai,Person,,6,6,PerformerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Post-Apocalyptic Folk; Synthwave,2025,2028,3,6,5,False
5370,Xiuying Xiang,Xiuying Xiang,Person,,6,6,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Post-Apocalyptic Folk; Synthwave,2025,2028,3,6,5,False
1664,Min Jia,Min Jia,Person,,5,6,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Synthwave,2010,2029,19,5,5,False
4347,Tao Ye,Tao Ye,Person,,5,6,ComposerOf; PerformerOf,Indie Folk,Doom Metal; Indie Folk,2013,2018,5,5,5,False
4356,Xia Jia,Xia Jia,Person,,5,6,ComposerOf; LyricistOf; PerformerOf,Psychedelic Rock,Desert Rock; Dream Pop; Oceanus Folk; Psychedelic Rock,2018,2029,11,5,5,True
4632,Tao Zeng,Tao Zeng,Person,,5,5,PerformerOf; ProducerOf,Indie Pop,Alternative Rock; Indie Pop; Southern Gothic Rock,2003,2029,26,5,5,False
5112,Lei Wang,Lei Wang,Person,,5,9,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Emo/Pop Punk,Emo/Pop Punk; Southern Gothic Rock,2010,2029,19,5,5,False
6534,Tao Yao,Tao Yao,Person,,5,6,LyricistOf; PerformerOf,Americana,Americana; Doom Metal; Dream Pop; Indie Folk; Oceanus Folk,2013,2029,16,5,5,True
6622,Xia Zeng,Xia Zeng,Person,,5,5,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk; Indie Rock; Oceanus Folk,2016,2023,7,5,5,True
16759,Jam & Honey,Jam & Honey,MusicalGroup,,5,6,PerformerOf; ProducerOf,Indie Rock,Dream Pop; Indie Rock; Synthwave,2020,2026,6,5,5,False
217,Honoré Foucher,Honoré Foucher,Person,,4,4,ComposerOf; PerformerOf; ProducerOf,Indie Pop,Alternative Rock; Indie Pop; Southern Gothic Rock,1993,2029,36,4,5,False
332,David Hayes,David Hayes,Person,,4,4,ComposerOf; PerformerOf,Blues Rock,Blues Rock; Southern Gothic Rock,1986,2025,39,4,5,False
628,Nicole Sudak,Nicole Sudak,Person,,4,4,LyricistOf; PerformerOf,Indie Folk,Indie Folk,2010,2029,19,3,5,False
1648,Ping Tian,Ping Tian,Person,,4,6,ComposerOf; LyricistOf; PerformerOf,Desert Rock,Desert Rock; Dream Pop; Indie Folk; Psychedelic Rock,2013,2023,10,4,5,False
1982,Travis Williams,Travis Williams,Person,,4,5,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Doom Metal; Indie Folk,2000,2026,26,3,5,False
2388,Joe Taylor,Joe Taylor,Person,,4,4,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Psychedelic Rock,2020,2028,8,4,5,False
2389,Monica Brown,Monica Brown,Person,,4,4,PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2020,2028,8,4,5,False
2590,Tao Sun,Tao Sun,Person,,4,6,ComposerOf; LyricistOf; PerformerOf,Americana,Americana; Psychedelic Rock; Symphonic Metal; Synthwave,2020,2025,5,4,5,False
3674,Kumiko Miura,Kumiko Miura,Person,,4,4,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Synthwave,1991,2011,20,4,5,False
5345,Xiulan Wang,Xiulan Wang,Person,,4,4,ComposerOf; PerformerOf,Indie Folk,Dream Pop; Indie Folk; Oceanus Folk,1997,2026,29,3,5,True
5459,Tao Jin,Tao Jin,Person,,4,6,PerformerOf; ProducerOf,Oceanus Folk,Americana; Indie Folk; Oceanus Folk,2010,2025,15,4,5,True
5544,Chao Chen,Chao Chen,Person,,4,4,PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2023,2029,6,4,5,False
5619,Wei Han,Wei Han,Person,,4,6,PerformerOf; ProducerOf,Space Rock,Americana; Indie Folk; Space Rock,2015,2023,8,4,5,False
6039,Fang Yin,Fang Yin,Person,,4,6,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Emo/Pop Punk; Indie Pop; Southern Gothic Rock,2005,2017,12,4,5,False
10251,Fang Mao,Fang Mao,Person,,4,4,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Dream Pop; Jazz Surf Rock; Synthwave,2004,2016,12,4,5,False
12337,Li Lin,Li Lin,Person,,4,5,ComposerOf; PerformerOf,Jazz Surf Rock,Doom Metal; Jazz Surf Rock,2013,2028,15,4,5,False
16787,Ascendant,Ascendant,MusicalGroup,,4,4,ComposerOf; PerformerOf,Indie Rock,Dream Pop; Indie Rock; Synthwave,2020,2026,6,4,5,False
16807,Narrow Passages,Narrow Passages,MusicalGroup,,4,4,LyricistOf; PerformerOf,Americana,Americana; Indie Folk; Space Rock; Synthwave,2013,2018,5,4,5,False
16808,Final Order,Final Order,MusicalGroup,,4,4,PerformerOf,Indie Folk,Doom Metal; Indie Folk; Synthwave,2020,2025,5,4,5,False
147,Na Qian,Na Qian,Person,,3,3,PerformerOf; ProducerOf,Indie Folk,Americana; Indie Folk,2020,2022,2,3,5,False
451,Gang Lei,Gang Lei,Person,,3,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Indie Pop; Southern Gothic Rock,2003,2021,18,3,5,False
612,Elizabeth Saunders,Elizabeth Saunders,Person,,3,4,PerformerOf; ProducerOf,Indie Folk,Dream Pop; Indie Folk,2004,2014,10,3,5,False
614,Xiulan He,Xiulan He,Person,,3,3,PerformerOf,Indie Folk,Dream Pop; Indie Folk,2010,2014,4,3,5,False
627,Liwia Olbrych,Liwia Olbrych,Person,,3,6,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Indie Folk,2010,2028,18,2,5,False
656,Yang Cui,Yang Cui,Person,,3,3,LyricistOf; PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2013,2024,11,3,5,False
676,Brandon Bartlett,Brandon Bartlett,Person,,3,5,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Post-Apocalyptic Folk; Symphonic Metal,2013,2024,11,3,5,False
891,Jie Fan,Jie Fan,Person,,3,5,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Oceanus Folk; Space Rock,2007,2025,18,3,5,True
1497,Horst Barkholz,Horst Barkholz,Person,,3,4,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Psychedelic Rock,2004,2017,13,3,5,False
2045,Lilo Cichorius,Lilo Cichorius,Person,,3,5,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Blues Rock,1998,2010,12,3,5,False
3712,Fang Duan,Fang Duan,Person,,3,3,PerformerOf,Americana,Americana; Jazz Surf Rock; Oceanus Folk,2020,2024,4,3,5,True
3760,Min Long,Min Long,Person,,3,3,LyricistOf; PerformerOf,Americana,Americana; Doom Metal; Synthwave,2000,2020,20,3,5,False
3761,Gang Shao,Gang Shao,Person,,3,3,LyricistOf; PerformerOf,Synthwave,Doom Metal; Synthwave,1997,2004,7,3,5,False
4125,Tao Zhang,Tao Zhang,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk; Synthwave,2020,2025,5,3,5,False
4434,Hansh Sidhu,Evoque,Person,Evoque,3,4,LyricistOf; PerformerOf; ProducerOf,Speed Metal,Alternative Rock; Speed Metal,2007,2026,19,3,5,False
5542,Xiulan Cai,Xiulan Cai,Person,,3,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2023,2027,4,3,5,False
5869,Alex Halama,Alex Halama,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Jazz Surf Rock,1991,2000,9,3,5,False
7246,Kimberly Stanton,Kimberly Stanton,Person,,3,3,PerformerOf,Indie Folk,Indie Folk; Oceanus Folk; Synthwave,2004,2022,18,3,5,True
8130,Samuel Gutierrez,Samuel Gutierrez,Person,,3,4,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2020,2029,9,3,5,False
8136,Li Yang,Li Yang,Person,,3,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2020,2029,9,3,5,False
8253,Yang Zhao,Yang Zhao,Person,,3,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Oceanus Folk,2013,2017,4,3,5,True
8378,Li Yin,Li Yin,Person,,3,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk,2017,2020,3,3,5,False
9199,Maura Chiappetta,Maura Chiappetta,Person,,3,4,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2017,2023,6,3,5,False
9202,Selma Flantz,Selma Flantz,Person,,3,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk; Synthwave,2020,2027,7,3,5,False
9442,Michel Fournier-Robert,Michel Fournier-Robert,Person,,3,3,PerformerOf,Alternative Rock,Alternative Rock; Indie Folk; Indie Rock,2004,2030,26,2,5,False
11015,Margaud Chevallier,Margaud Chevallier,Person,,3,3,ComposerOf; PerformerOf,Indie Folk,Dream Pop; Indie Folk,2013,2024,11,3,5,False
11016,Nathalie Jacquot,Nathalie Jacquot,Person,,3,3,PerformerOf; ProducerOf,Indie Folk,Dream Pop; Indie Folk,2013,2024,11,3,5,False
11017,Benoît-Zacharie Gilbert,Benoît-Zacharie Gilbert,Person,,3,3,LyricistOf; PerformerOf,Indie Folk,Dream Pop; Indie Folk,2013,2024,11,3,5,False
12624,Jacob Harris,Jacob Harris,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Synthpop,2021,2028,7,2,5,False
13285,Tao Fang,Tao Fang,Person,,3,3,LyricistOf; PerformerOf,Jazz Surf Rock,Jazz Surf Rock,2025,2028,3,3,5,False
16776,Archipelago,Archipelago,MusicalGroup,,3,4,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal; Synthwave,2017,2027,10,3,5,False
16796,Liquid Prism,Liquid Prism,MusicalGroup,,3,4,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Rock; Symphonic Metal,2024,2026,2,2,5,False
16801,Luminescence,Luminescence,MusicalGroup,,3,4,LyricistOf; PerformerOf,Synthpop,Synthpop,1991,1994,3,3,5,False
16815,Sync Shift,Sync Shift,MusicalGroup,,3,4,LyricistOf; PerformerOf,Speed Metal,Alternative Rock; Speed Metal,2007,2026,19,3,5,False
16823,Ursus,Ursus,MusicalGroup,,3,3,PerformerOf; ProducerOf,Synthwave,Doom Metal; Synthwave,1997,2004,7,3,5,False
16833,Whispered Strings,Whispered Strings,MusicalGroup,,3,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Jazz Surf Rock,1991,2000,9,3,5,False
16839,Whispered Embers,Whispered Embers,MusicalGroup,,3,3,ComposerOf; PerformerOf,Psychedelic Rock,Americana; Psychedelic Rock,2013,2017,4,3,5,False
16840,Surveillance,Surveillance,MusicalGroup,,3,3,PerformerOf,Jazz Surf Rock,Americana; Jazz Surf Rock,2024,2025,1,3,5,False
16860,Sly Notion,Sly Notion,MusicalGroup,,3,3,PerformerOf; ProducerOf,Indie Folk,Dream Pop; Indie Folk,2013,2024,11,3,5,False
226,Ping Mo,Ping Mo,Person,,2,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop,2017,2025,8,2,5,False
1089,Denise Schroeder,Denise Schroeder,Person,,2,4,PerformerOf; ProducerOf,Synthpop,Synthpop,1991,1997,6,2,5,False
1090,Sydney Adams,Sydney Adams,Person,,2,4,ComposerOf; PerformerOf,Synthpop,Synthpop,1991,1997,6,2,5,False
1531,Margarita Henschel,Margarita Henschel,Person,,2,5,ComposerOf; LyricistOf; PerformerOf,Avant-Garde Folk,Avant-Garde Folk; Indie Pop,2010,2013,3,2,5,False
2613,Yong Wen,Yong Wen,Person,,2,4,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Dream Pop,2013,2022,9,2,5,False
3272,Christian Mcpherson,Christian Mcpherson,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Speed Metal,Speed Metal,2005,2013,8,2,5,False
6053,Guiying Huang,Guiying Huang,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Symphonic Metal,2013,2018,5,2,5,False
6565,Yong Liao,Mason King,Person,Mason King,2,3,ComposerOf; LyricistOf; PerformerOf,Psychedelic Rock,Psychedelic Rock; Synthwave,2017,2019,2,2,5,False
7515,Samantha Herring,Samantha Herring,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Synthwave,2017,2022,5,2,5,False
8779,Min Ding,Min Ding,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk; Synthwave,2017,2020,3,2,5,False
16792,Civic Ensemble,Civic Ensemble,MusicalGroup,,2,4,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Psychedelic Rock,2020,2023,3,2,5,False
16858,Subtle Noise,Subtle Noise,MusicalGroup,,2,3,ComposerOf; PerformerOf,Post-Apocalyptic Folk,Post-Apocalyptic Folk; Psychedelic Rock,2018,2020,2,2,5,False
16868,Stormheart,Stormheart,MusicalGroup,,2,3,PerformerOf; ProducerOf,Jazz Surf Rock,Jazz Surf Rock,2025,2027,2,2,5,False
16888,Pivotal Trinity,Pivotal Trinity,MusicalGroup,,2,3,LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Indie Folk,2004,2017,13,2,5,False
1275,Gang Shen,Gang Shen,Person,,8,9,ComposerOf; PerformerOf; ProducerOf,Synthwave,Americana; Dream Pop; Synthpop; Synthwave,1991,2029,38,8,4,False
29,Lorraine Martinez,Lorraine Martinez,Person,,7,7,PerformerOf; ProducerOf,Speed Metal,Speed Metal,2005,2022,17,7,4,False
1085,Lupe Miró,Lupe Miró,Person,,7,9,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Jazz Surf Rock; Post-Apocalyptic Folk,1997,2029,32,7,4,False
2458,Xiuying Fang,Xiuying Fang,Person,,6,7,PerformerOf; ProducerOf,Synthwave,Americana; Dream Pop; Oceanus Folk; Psychedelic Rock; Synthwave,2013,2030,17,5,4,True
4259,Jie Tao,Jie Tao,Person,,6,7,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock; Desert Rock; Indie Folk; Jazz Surf Rock; Lo-Fi Electronica; Psychedelic Rock,2023,2029,6,6,4,False
702,Noah Overeem,Noah Overeem,Person,,5,5,ComposerOf; LyricistOf; PerformerOf,Indie Rock,Darkwave; Dream Pop; Indie Rock; Symphonic Metal,2023,2026,3,5,4,False
1662,Yan Wen,Yan Wen,Person,,5,7,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Dream Pop; Synthwave,2010,2029,19,5,4,False
2362,Kristi Crane,Kristi Crane,Person,,5,6,LyricistOf; PerformerOf; ProducerOf,Indie Rock,Indie Rock; Southern Gothic Rock,2023,2030,7,4,4,False
3990,Ming Huang,Ming Huang,Person,,5,5,PerformerOf,Americana,Americana; Dream Pop; Indie Folk; Synthpop; Synthwave,2015,2029,14,5,4,False
7055,Lei Duan,Lei Duan,Person,,5,5,PerformerOf,Avant-Garde Folk,Avant-Garde Folk; Indie Pop; Lo-Fi Electronica,2017,2026,9,4,4,False
74,Min Hu,Min Hu,Person,,4,6,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Indie Folk; Jazz Surf Rock; Psychedelic Rock,2010,2029,19,4,4,False
109,Audrey-Camille Nicolas,Audrey-Camille Nicolas,Person,,4,8,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Blues Rock; Southern Gothic Rock,2017,2027,10,3,4,False
145,Adrien Charles,Adrien Charles,Person,,4,5,LyricistOf; PerformerOf,Dream Pop,Desert Rock; Dream Pop,2013,2029,16,3,4,False
316,Lei Xue,Lei Xue,Person,,4,5,ComposerOf; PerformerOf,Darkwave,Darkwave; Dream Pop; Space Rock; Synthwave,2007,2027,20,4,4,False
1066,Franck Hernandez Le Leclerc,Franck Hernandez Le Leclerc,Person,,4,6,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Doom Metal; Indie Folk,2010,2023,13,3,4,False
1510,Tao Dai,Tao Dai,Person,,4,6,LyricistOf; PerformerOf,Doom Metal,Americana; Doom Metal; Indie Folk,2018,2026,8,4,4,False
2024,Juan Zou,Juan Zou,Person,,4,5,PerformerOf; ProducerOf,Synthwave,Dream Pop; Indie Folk; Synthwave,2020,2030,10,4,4,False
2782,Stephen Meyer,Stephen Meyer,Person,,4,4,PerformerOf,Psychedelic Rock,Dream Pop; Oceanus Folk; Psychedelic Rock,2023,2026,3,4,4,True
3015,Dariusz Olszowa,Dariusz Olszowa,Person,,4,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2004,2017,13,4,4,False
3765,Wei Xiong,Wei Xiong,Person,,4,4,PerformerOf,Synthwave,Americana; Doom Metal; Synthwave,1997,2023,26,4,4,False
3775,Yang Cui,Yang Cui,Person,,4,4,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Synthwave,2020,2030,10,4,4,False
4403,Mariah Ramirez,Mariah Ramirez,Person,,4,4,PerformerOf; ProducerOf,Indie Rock,Doom Metal; Indie Rock; Synthwave,2013,2028,15,4,4,False
5366,Xiuying Song,Xiuying Song,Person,,4,6,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Synthwave,2025,2028,3,4,4,False
5554,Gordon Cox,Gordon Cox,Person,,4,4,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk; Synthwave,2004,2023,19,4,4,False
6610,Li Zhong,Li Zhong,Person,,4,4,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Dream Pop; Space Rock; Synthwave,2023,2026,3,4,4,False
7139,Maura Jovinelli,Maura Jovinelli,Person,,4,4,LyricistOf; PerformerOf,Speed Metal,Speed Metal,2004,2019,15,4,4,False
8752,Anita Hamerla,Anita Hamerla,Person,,4,4,LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2009,2024,15,4,4,False
10452,Erkan Barkholz,Erkan Barkholz,Person,,4,5,LyricistOf; PerformerOf,Indie Folk,Indie Folk; Jazz Surf Rock; Synthwave,1997,2015,18,3,4,False
16761,Neon Horizon,Neon Horizon,MusicalGroup,,4,6,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Synthwave,2010,2025,15,4,4,False
142,Wei Tang,Wei Tang,Person,,3,7,ComposerOf; LyricistOf; PerformerOf,Emo/Pop Punk,Emo/Pop Punk; Indie Folk; Speed Metal,2011,2020,9,2,4,False
296,Juan Long,Juan Long,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2010,2016,6,3,4,False
703,Makayla Stone,Makayla Stone,Person,,3,4,ComposerOf; PerformerOf,Indie Rock,Dream Pop; Indie Rock,2020,2024,4,2,4,False
1441,Astrid Lecoq,Astrid Lecoq,Person,,3,4,LyricistOf; PerformerOf,Blues Rock,Blues Rock; Dream Pop,1991,2007,16,3,4,False
1499,Bernfried Stolze,Bernfried Stolze,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk,2004,2020,16,3,4,False
1851,Gang Pan,Gang Pan,Person,,3,5,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2020,2028,8,3,4,False
1873,Li Ma,Li Ma,Person,,3,5,ComposerOf; PerformerOf,Indie Rock,Indie Rock; Psychedelic Rock; Synthwave,2010,2027,17,3,4,False
1912,Yan Lin,Yan Lin,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Jazz Surf Rock,Jazz Surf Rock; Synthwave,2021,2024,3,3,4,False
2108,Ryan Doyle,Ryan Doyle,Person,,3,6,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2006,2020,14,3,4,False
2443,Lei Pan,Lei Pan,Person,,3,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop; Post-Apocalyptic Folk,2007,2021,14,3,4,False
2681,Kazuya Aoki,Kazuya Aoki,Person,,3,3,ComposerOf; PerformerOf,Blues Rock,Blues Rock,1997,2023,26,3,4,False
2781,Michelangelo Berlusconi,Michelangelo Berlusconi,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Psychedelic Rock,Americana; Psychedelic Rock,2010,2026,16,3,4,False
2861,Jie Zhang,Jie Zhang,Person,,3,3,PerformerOf,Darkwave,Darkwave; Indie Rock,2020,2026,6,3,4,False
3166,Ricky Silva,Ricky Silva,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Speed Metal,Speed Metal,2000,2003,3,3,4,False
3714,Chao Xiao,Chao Xiao,Person,,3,3,PerformerOf; ProducerOf,Jazz Surf Rock,Jazz Surf Rock; Oceanus Folk,2024,2029,5,3,4,True
3835,Tao Lei,Tao Lei,Person,,3,4,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Oceanus Folk,2025,2029,4,3,4,True
4189,Artur Nurkiewicz,Artur Nurkiewicz,Person,,3,5,ComposerOf; PerformerOf,Indie Pop,Indie Pop; Southern Gothic Rock,1991,2020,29,3,4,False
4572,Janna Jäkel,Janna Jäkel,Person,,3,3,PerformerOf,Alternative Rock,Alternative Rock; Dream Pop; Indie Folk,2007,2025,18,3,4,False
4573,Edit Hethur,Edit Hethur,Person,,3,3,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock; Dream Pop; Indie Folk,2007,2025,18,3,4,False
4678,Jun Han,Jun Han,Person,,3,3,LyricistOf; PerformerOf,Desert Rock,Desert Rock; Dream Pop; Psychedelic Rock,2020,2025,5,3,4,False
4816,Xia Xue,Xia Xue,Person,,3,3,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal,2015,2028,13,3,4,False
4930,Bianca Weber,Bianca Weber,Person,,3,3,ComposerOf; PerformerOf; ProducerOf,Indie Pop,Indie Pop; Southern Gothic Rock,2003,2020,17,3,4,False
5076,Amalia Tartaglia,Amalia Tartaglia,Person,,3,3,PerformerOf,Blues Rock,Alternative Rock; Blues Rock,2017,2025,8,2,4,False
5602,Qiang Gu,Qiang Gu,Person,,3,3,ComposerOf; PerformerOf,Synthwave,Dream Pop; Synthwave,2010,2025,15,3,4,False
5910,Jeanne Guillou,Jeanne Guillou,Person,,3,5,PerformerOf; ProducerOf,Indie Folk,Alternative Rock; Indie Folk,1991,2013,22,3,4,False
6371,Jun Hao,Jun Hao,Person,,3,7,ComposerOf; PerformerOf; ProducerOf,Americana,Americana; Indie Folk; Indie Rock,2013,2030,17,3,4,False
6555,Jasmine Adams,Jasmine Adams,Person,,3,4,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2020,2023,3,3,4,False
7564,Ryan Cohen,JUXX 100,Person,JUXX 100,3,3,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2004,2007,3,3,4,False
8929,Timothy Rios,Timothy Rios,Person,,3,3,LyricistOf; PerformerOf; ProducerOf,Indie Pop,Indie Pop,1985,2010,25,3,4,False
9050,Clara Seco-Pelayo,Clara Seco-Pelayo,Person,,3,3,PerformerOf; ProducerOf,Indie Rock,Indie Rock; Synthwave,1984,1996,12,3,4,False
9179,Fernanda Guarneri,Fernanda Guarneri,Person,,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Folk; Synthwave,2013,2028,15,3,4,False
9809,Guiying Kang,Guiying Kang,Person,,3,3,PerformerOf; ProducerOf,Avant-Garde Folk,Avant-Garde Folk; Indie Rock; Southern Gothic Rock,2018,2030,12,3,4,False
10776,Chloë de Gruil,Chloë de Gruil,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,1997,2017,20,3,4,False
12312,Wei Hu,Wei Hu,Person,,3,3,LyricistOf; PerformerOf,Darkwave,Darkwave; Dream Pop; Psychedelic Rock,2016,2025,9,3,4,False
12815,Qiang Zhao,Qiang Zhao,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2007,2015,8,3,4,False
14365,Karina Bąbel,Karina Bąbel,Person,,3,3,PerformerOf; ProducerOf,Southern Gothic Rock,Southern Gothic Rock,2004,2017,13,3,4,False
16797,Loro,Loro,MusicalGroup,,3,4,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk; Synthwave,2021,2026,5,2,4,True
16856,Parallel Static,Parallel Static,MusicalGroup,,3,3,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Dream Pop; Indie Folk,2007,2025,18,3,4,False
16859,Glide,Glide,MusicalGroup,,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Folk,2004,2007,3,3,4,False
16867,Velvet Haze,Velvet Haze,MusicalGroup,,3,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2015,2028,13,3,4,False
16883,Fixx'd,Fixx'd,MusicalGroup,,3,3,PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2023,2026,3,3,4,False
16890,Estación Sonora,Estación Sonora,MusicalGroup,,3,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk,2013,2019,6,3,4,False
16924,Rhythmic Echo,Rhythmic Echo,MusicalGroup,,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Folk; Synthwave,2013,2028,15,3,4,False
361,Gang Chen,Gang Chen,Person,,2,3,PerformerOf; ProducerOf,Post-Apocalyptic Folk,Post-Apocalyptic Folk; Synthwave,2023,2027,4,2,4,False
450,Jun Cao,Jun Cao,Person,,2,6,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Pop,2003,2015,12,2,4,False
708,Karin Dippel,Karin Dippel,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Dream Pop,2018,2019,1,2,4,False
877,Qiang Zhou,Qiang Zhou,Person,,2,3,ComposerOf; PerformerOf,Indie Rock,Indie Rock,2009,2018,9,2,4,False
2667,Fang Xue,Fang Xue,Person,,2,3,LyricistOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock,2009,2012,3,2,4,False
2677,Christine Lam,Christine Lam,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2004,2017,13,2,4,False
3164,Jeremy Li,Jeremy Li,Person,,2,3,PerformerOf; ProducerOf,Speed Metal,Speed Metal,2000,2001,1,2,4,False
3197,Guiying Dai,Guiying Dai,Person,,2,3,PerformerOf; ProducerOf,Americana,Americana; Doom Metal,2019,2025,6,2,4,False
3503,Constance Guibert,Constance Guibert,Person,,2,3,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2010,2013,3,2,4,True
3741,Andrew Dawson,Andrew Dawson,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock,1986,1988,2,2,4,False
3764,Wei Zhao,Wei Zhao,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Synthwave,1997,2000,3,2,4,False
4508,Edward Siering,Edward Siering,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Darkwave,Darkwave,2026,2028,2,2,4,False
